foto,fila,nombre,arete,telefono,marker_px,px_per_cm,distancia_m,nivel_distancia,cow_conf,area_px,lateral_area_cm2,lateral_area_cm2_corr,body_length_cm,height_cm,chest_depth_cm,aspect_ratio,fill_ratio,marcador_en_caja,seleccionada_3m,estado
IMG_20260912_072245.jpg,12,Oscarina,207913,xiaomi_15_ultra,119.29,7.953,3.29,3.5,0.933,1074404,16986.62,22541.25,239.03,140.83,137.56,1.6973,0.5046,0,0,ok
IMG_20260912_072245_1.jpg,12,Oscarina,207913,xiaomi_15_ultra,119.05,7.9365,3.297,3.5,0.938,1062114,16861.96,22363.62,236.25,143.51,137.09,1.6462,0.4973,0,0,ok
IMG_20260912_072246.jpg,12,Oscarina,207913,xiaomi_15_ultra,118.81,7.9209,3.304,3.5,0.941,1074342,17123.54,22698.76,239.24,147.84,139.76,1.6183,0.4841,0,0,ok
IMG_20260912_072251.jpg,12,Oscarina,207913,xiaomi_15_ultra,139.31,9.2877,2.818,3.0,0.955,1401462,16246.82,22524.64,237.73,146.86,142.02,1.6188,0.4653,0,1,ok
IMG_20260912_072252.jpg,12,Oscarina,207913,xiaomi_15_ultra,139.81,9.3209,2.808,3.0,0.956,1349409,15532.13,21557.0,225.94,142.8,137.97,1.5823,0.4814,0,1,ok
IMG_20260912_072252_1.jpg,12,Oscarina,207913,xiaomi_15_ultra,139.81,9.3205,2.808,3.0,0.957,1396974,16080.86,22318.32,232.71,144.84,139.37,1.6067,0.4771,0,1,ok
IMG_20260912_072253.jpg,12,Oscarina,207913,xiaomi_15_ultra,140.05,9.3369,2.803,3.0,0.956,1369740,15712.09,21818.1,233.05,139.77,135.06,1.6674,0.4824,0,0,ok
IMG_20260912_072518.jpg,13,Minerva,,xiaomi_15_ultra,141.53,9.4356,2.773,3.0,0.877,1321549,14843.85,20678.47,217.05,129.51,124.74,1.6759,0.5281,0,0,ok
IMG_20260912_072518_1.jpg,13,Minerva,,xiaomi_15_ultra,142.54,9.5025,2.754,3.0,0.876,1336191,14797.74,20658.91,226.99,128.6,123.97,1.7651,0.5069,1,0,ok
IMG_20260912_072519.jpg,13,Minerva,,xiaomi_15_ultra,142.3,9.4869,2.758,3.0,0.914,1321053,14678.04,20481.5,218.51,130.18,125.44,1.6785,0.516,0,0,ok
IMG_20260912_072519_1.jpg,13,Minerva,,xiaomi_15_ultra,142.58,9.5051,2.753,3.0,0.784,1332047,14743.82,20585.35,226.2,131.3,125.3,1.7228,0.4964,0,0,ok
IMG_20260912_072520.jpg,13,Minerva,,xiaomi_15_ultra,142.12,9.4746,2.762,3.0,0.872,1355008,15094.58,21054.32,229.67,132.35,125.6,1.7352,0.4966,0,0,ok
IMG_20260912_072521.jpg,13,Minerva,,xiaomi_15_ultra,142.39,9.4924,2.757,3.0,0.87,1347275,14952.3,20867.86,229.87,132.11,125.57,1.74,0.4924,0,0,ok
IMG_20260912_072521_1.jpg,13,Minerva,,xiaomi_15_ultra,142.39,9.4929,2.757,3.0,0.921,1376758,15277.63,21322.3,229.22,132.1,125.57,1.7352,0.5045,0,0,ok
IMG_20260912_072522.jpg,13,Minerva,,xiaomi_15_ultra,142.33,9.4885,2.758,3.0,0.906,1307775,14525.82,20270.1,226.59,130.9,124.36,1.7311,0.4897,0,0,ok
IMG_20260912_072527.jpg,13,Minerva,,xiaomi_15_ultra,121.6,8.1069,3.228,3.0,0.915,1024613,15590.22,20793.98,228.94,136.55,127.18,1.6766,0.4987,0,0,ok
IMG_20260912_072528.jpg,13,Minerva,,xiaomi_15_ultra,121.34,8.0894,3.235,3.0,0.927,1016068,15527.22,20697.95,228.57,136.97,127.57,1.6688,0.496,0,0,ok
IMG_20260912_072529.jpg,13,Minerva,,xiaomi_15_ultra,121.3,8.0869,3.236,3.0,0.92,1022923,15641.68,20848.79,226.29,134.54,125.39,1.682,0.5138,0,0,ok
IMG_20260912_072529_1.jpg,13,Minerva,,xiaomi_15_ultra,121.07,8.0717,3.242,3.0,0.924,1023457,15708.82,20927.76,229.94,135.54,126.86,1.6965,0.5041,0,0,ok
IMG_20260912_072530.jpg,13,Minerva,,xiaomi_15_ultra,121.59,8.1059,3.228,3.0,0.927,1007681,15336.13,20454.44,225.76,134.22,125.46,1.682,0.5061,0,0,ok
IMG_20260912_072530_1.jpg,13,Minerva,,xiaomi_15_ultra,121.31,8.0875,3.236,3.0,0.936,1028677,15727.04,20963.04,231.84,136.14,126.12,1.703,0.4983,0,0,ok
IMG_20260912_072531.jpg,13,Minerva,,xiaomi_15_ultra,121.31,8.0876,3.236,3.0,0.946,1025231,15674.22,20892.66,231.84,136.88,126.61,1.6938,0.4939,0,0,ok
IMG_20260912_072531_1.jpg,13,Minerva,,xiaomi_15_ultra,121.34,8.0894,3.235,3.0,0.932,1027975,15709.18,20940.5,231.79,135.24,126.59,1.7139,0.5011,0,0,ok
IMG_20260912_072532.jpg,13,Minerva,,xiaomi_15_ultra,121.6,8.1069,3.228,3.0,0.865,1022691,15560.98,20754.98,232.03,135.81,125.94,1.7084,0.4938,0,0,ok
IMG_20260912_072533.jpg,13,Minerva,,xiaomi_15_ultra,122.37,8.1583,3.208,3.0,0.937,1017508,15287.52,20424.96,228.36,134.1,125.03,1.7029,0.4992,0,1,ok
IMG_20260912_072533_1.jpg,13,Minerva,,xiaomi_15_ultra,121.86,8.1238,3.221,3.0,0.91,1026102,15548.0,20749.26,230.07,133.93,124.45,1.7178,0.5046,0,0,ok
IMG_20260912_072534.jpg,13,Minerva,,xiaomi_15_ultra,122.62,8.1748,3.201,3.0,0.918,1024604,15332.29,20495.9,227.9,133.95,122.94,1.7014,0.5023,0,1,ok
IMG_20260912_072539.jpg,13,Minerva,,xiaomi_15_ultra,104.41,6.9606,3.76,3.5,0.843,795984,16428.78,21089.25,238.2,140.79,129.73,1.6918,0.4899,0,0,ok
IMG_20260912_072539_1.jpg,13,Minerva,,xiaomi_15_ultra,104.41,6.9605,3.76,3.5,0.761,777764,16053.5,20607.39,228.0,141.66,130.59,1.6095,0.497,0,0,ok
IMG_20260912_072540.jpg,13,Minerva,,xiaomi_15_ultra,104.66,6.9777,3.75,3.5,0.893,795852,16346.06,20995.1,236.61,141.31,128.84,1.6744,0.4889,0,0,ok
IMG_20260912_072540_1.jpg,13,Minerva,,xiaomi_15_ultra,105.92,7.0616,3.706,3.5,0.827,787902,15800.49,20351.82,232.95,136.8,125.04,1.7029,0.4958,0,0,ok
IMG_20260912_072541.jpg,13,Minerva,,xiaomi_15_ultra,105.41,7.027,3.724,3.5,0.587,764701,15486.25,19923.89,232.25,138.47,128.5,1.6773,0.4816,0,0,ok
IMG_20260912_072541_1.jpg,13,Minerva,,xiaomi_15_ultra,105.46,7.0307,3.722,3.5,0.844,770135,15580.16,20047.16,232.13,134.7,126.59,1.7233,0.4983,0,0,ok
IMG_20260912_072542.jpg,13,Minerva,,xiaomi_15_ultra,104.92,6.9949,3.741,3.5,0.791,776984,15879.94,20408.27,232.31,137.24,127.24,1.6927,0.4981,0,0,ok
IMG_20260912_072542_1.jpg,13,Minerva,,xiaomi_15_ultra,104.87,6.9916,3.743,3.5,0.906,785102,16061.2,20638.89,234.28,139.02,129.01,1.6852,0.4931,0,0,ok
IMG_20260912_072543.jpg,13,Minerva,,xiaomi_15_ultra,105.19,7.0127,3.732,3.5,0.872,779275,15846.1,20376.99,232.72,138.75,125.91,1.6773,0.4907,0,0,ok
IMG_20260912_072544.jpg,13,Minerva,,xiaomi_15_ultra,105.37,7.0248,3.725,3.5,0.887,791282,16034.67,20627.92,233.17,136.66,126.69,1.7063,0.5032,0,0,ok
IMG_20260912_072544_1.jpg,13,Minerva,,xiaomi_15_ultra,105.4,7.0264,3.724,3.5,0.909,772766,15652.28,20137.08,231.27,136.63,126.66,1.6927,0.4954,0,0,ok
IMG_20260912_072547.jpg,13,Minerva,,xiaomi_15_ultra,119.03,7.9356,3.298,3.5,0.936,962053,15277.08,20260.99,230.73,132.19,124.12,1.7455,0.5009,0,0,ok
IMG_20260912_072548.jpg,13,Minerva,,xiaomi_15_ultra,119.28,7.9518,3.291,3.5,0.93,959453,15173.88,20134.93,227.75,129.53,124.0,1.7583,0.5144,0,0,ok
IMG_20260912_072548_1.jpg,13,Minerva,,xiaomi_15_ultra,118.81,7.9206,3.304,3.5,0.929,980554,15630.03,20718.75,229.4,133.32,126.76,1.7206,0.511,0,0,ok
IMG_20260912_072549.jpg,13,Minerva,,xiaomi_15_ultra,118.82,7.9216,3.304,3.5,0.931,980797,15629.95,20719.33,227.73,133.31,127.63,1.7083,0.5148,0,0,ok
IMG_20260912_072549_1.jpg,13,Minerva,,xiaomi_15_ultra,119.09,7.9392,3.296,3.5,0.928,960937,15245.34,20221.35,222.57,133.01,126.59,1.6733,0.515,0,0,ok
IMG_20260912_072553.jpg,13,Minerva,,xiaomi_15_ultra,140.64,9.3759,2.791,3.0,0.552,1334338,15179.03,21104.53,230.06,135.88,124.9,1.6931,0.4856,0,0,ok
IMG_20260912_072554.jpg,13,Minerva,,xiaomi_15_ultra,140.34,9.3558,2.797,3.0,0.632,1308500,14949.0,20771.19,231.94,135.42,125.16,1.7127,0.4759,0,1,ok
IMG_20260912_072554_1.jpg,13,Minerva,,xiaomi_15_ultra,140.36,9.357,2.797,3.0,0.925,1339548,15299.77,21259.41,231.91,134.77,125.15,1.7209,0.4895,0,1,ok
IMG_20260912_072555.jpg,13,Minerva,,xiaomi_15_ultra,140.34,9.3558,2.797,3.0,0.779,1328187,15173.91,21083.7,232.58,134.68,125.8,1.727,0.4844,0,1,ok
IMG_20260912_072555_1.jpg,13,Minerva,,xiaomi_15_ultra,140.58,9.372,2.792,3.0,0.691,1334210,15189.94,21117.09,231.43,135.19,125.59,1.7119,0.4855,0,0,ok
IMG_20260912_072754.jpg,14,Carlina,207902,xiaomi_15_ultra,166.06,11.0706,2.364,2.5,0.858,1452263,11849.68,17392.77,176.32,137.57,123.75,1.2817,0.4885,1,0,ok
IMG_20260912_072755.jpg,14,Carlina,207902,xiaomi_15_ultra,165.55,11.0365,2.371,2.5,0.874,1433722,11770.7,17258.29,175.69,137.45,125.22,1.2782,0.4874,1,0,ok
IMG_20260912_072755_1.jpg,14,Carlina,207902,xiaomi_15_ultra,164.8,10.9867,2.382,2.5,0.943,1461633,12108.84,17726.19,177.67,142.08,124.97,1.2505,0.4797,1,0,ok
IMG_20260912_072756.jpg,14,Carlina,207902,xiaomi_15_ultra,165.5,11.0336,2.372,2.5,0.919,1509996,12403.36,18184.25,190.24,142.11,126.43,1.3386,0.4588,1,0,ok
IMG_20260912_072756_1.jpg,14,Carlina,207902,xiaomi_15_ultra,166.23,11.0823,2.361,2.5,0.917,1513914,12326.65,18099.53,193.46,124.16,122.18,1.5581,0.5132,1,0,ok
IMG_20260912_072757.jpg,14,Carlina,207902,xiaomi_15_ultra,166.47,11.0978,2.358,2.5,0.943,1555588,12630.42,18554.68,196.61,132.01,125.43,1.4894,0.4866,1,0,ok
IMG_20260912_072758.jpg,14,Carlina,207902,xiaomi_15_ultra,166.19,11.0794,2.362,2.5,0.947,1564799,12747.5,18715.8,201.0,134.03,127.08,1.4997,0.4732,1,0,ok
IMG_20260912_072759.jpg,14,Carlina,207902,xiaomi_15_ultra,166.19,11.0794,2.362,2.5,0.871,1576529,12843.06,18856.1,204.43,134.03,126.54,1.5253,0.4687,1,0,ok
IMG_20260912_072806.jpg,14,Carlina,207902,xiaomi_15_ultra,138.32,9.2212,2.838,3.0,0.937,1195936,14064.93,19457.59,223.51,133.93,129.7,1.6688,0.4699,1,0,ok
IMG_20260912_072806_1.jpg,14,Carlina,207902,xiaomi_15_ultra,138.3,9.2199,2.838,3.0,0.942,1209210,14224.85,19678.04,225.6,129.83,129.83,1.7377,0.4857,1,0,ok
IMG_20260912_072807.jpg,14,Carlina,207902,xiaomi_15_ultra,138.3,9.2199,2.838,3.0,0.93,1188690,13983.45,19344.1,220.72,129.18,129.18,1.7086,0.4904,1,0,ok
IMG_20260912_072807_1.jpg,14,Carlina,207902,xiaomi_15_ultra,138.54,9.2359,2.833,3.0,0.939,1204221,14117.14,19539.19,222.39,128.84,128.41,1.7261,0.4927,1,0,ok
IMG_20260912_072808.jpg,14,Carlina,207902,xiaomi_15_ultra,138.29,9.2192,2.839,3.0,0.943,1198389,14099.81,19504.6,222.8,130.49,130.16,1.7074,0.485,1,0,ok
IMG_20260912_072808_1.jpg,14,Carlina,207902,xiaomi_15_ultra,138.29,9.2192,2.839,3.0,0.914,1196406,14076.48,19472.32,224.21,129.84,128.64,1.7268,0.4836,1,0,ok
IMG_20260912_072809.jpg,14,Carlina,207902,xiaomi_15_ultra,138.77,9.2516,2.829,3.0,0.932,1209812,14134.47,19573.18,223.42,130.14,130.14,1.7168,0.4861,1,0,ok
IMG_20260912_072809_1.jpg,14,Carlina,207902,xiaomi_15_ultra,139.04,9.2692,2.823,3.0,0.939,1191392,13866.53,19213.1,219.54,127.73,126.44,1.7188,0.4945,1,0,ok
IMG_20260912_072810.jpg,14,Carlina,207902,xiaomi_15_ultra,138.53,9.2356,2.833,3.0,0.927,1212757,14218.03,19678.66,224.56,129.61,129.61,1.7327,0.4885,1,0,ok
IMG_20260912_072810_1.jpg,14,Carlina,207902,xiaomi_15_ultra,138.29,9.2193,2.838,3.0,0.936,1197092,14084.19,19483.06,217.26,129.08,129.08,1.6832,0.5022,0,0,ok
IMG_20260912_072811.jpg,14,Carlina,207902,xiaomi_15_ultra,138.03,9.2018,2.844,3.0,0.92,1220073,14409.11,19921.23,221.8,128.67,128.34,1.7238,0.5049,1,0,ok
IMG_20260912_072811_1.jpg,14,Carlina,207902,xiaomi_15_ultra,138.29,9.2194,2.838,3.0,0.926,1210898,14246.27,19707.35,219.32,128.42,128.42,1.7078,0.5058,1,0,ok
IMG_20260912_072812.jpg,14,Carlina,207902,xiaomi_15_ultra,138.79,9.2527,2.828,3.0,0.924,1196256,13972.79,19349.97,215.83,127.96,127.96,1.6867,0.5059,0,0,ok
IMG_20260912_072812_1.jpg,14,Carlina,207902,xiaomi_15_ultra,138.54,9.2359,2.833,3.0,0.926,1185162,13893.71,19229.94,213.51,128.2,128.2,1.6655,0.5076,0,0,ok
IMG_20260912_072813.jpg,14,Carlina,207902,xiaomi_15_ultra,138.58,9.2386,2.833,3.0,0.951,1240326,14532.01,20115.14,222.33,130.21,130.21,1.7074,0.502,0,0,ok
IMG_20260912_072817.jpg,14,Carlina,207902,xiaomi_15_ultra,117.05,7.803,3.354,3.5,0.926,913603,15004.85,19812.51,227.99,134.56,129.69,1.6943,0.4891,0,0,ok
IMG_20260912_072818.jpg,14,Carlina,207902,xiaomi_15_ultra,117.05,7.803,3.354,3.5,0.888,918711,15088.74,19923.28,227.99,132.13,129.57,1.7255,0.5009,1,0,ok
IMG_20260912_072818_1.jpg,14,Carlina,207902,xiaomi_15_ultra,116.83,7.7888,3.36,3.5,0.916,908748,14979.76,19770.01,224.3,129.03,129.03,1.7383,0.5176,1,0,ok
IMG_20260912_072819.jpg,14,Carlina,207902,xiaomi_15_ultra,117.04,7.8025,3.354,3.5,0.937,903775,14845.57,19601.83,221.47,126.24,126.24,1.7543,0.531,1,0,ok
IMG_20260912_072819_1.jpg,14,Carlina,207902,xiaomi_15_ultra,117.03,7.8019,3.354,3.5,0.941,917291,15069.87,19897.6,220.59,131.25,131.25,1.6807,0.5205,0,0,ok
IMG_20260912_072820.jpg,14,Carlina,207902,xiaomi_15_ultra,117.03,7.8022,3.354,3.5,0.924,919681,15108.05,19948.2,219.81,127.14,127.14,1.7288,0.5406,0,0,ok
IMG_20260912_072820_1.jpg,14,Carlina,207902,xiaomi_15_ultra,117.54,7.8359,3.34,3.5,0.907,920631,14993.62,19819.34,223.71,129.91,129.91,1.722,0.5159,1,0,ok
IMG_20260912_072821.jpg,14,Carlina,207902,xiaomi_15_ultra,117.54,7.8358,3.34,3.5,0.916,935610,15238.12,20142.44,230.35,130.68,130.68,1.7627,0.5062,0,0,ok
IMG_20260912_072824.jpg,14,Carlina,207902,xiaomi_15_ultra,134.05,8.9367,2.928,3.0,0.942,1223408,15318.4,20996.29,231.4,131.14,130.7,1.7645,0.5048,0,1,ok
IMG_20260912_072825.jpg,14,Carlina,207902,xiaomi_15_ultra,134.54,8.9693,2.918,3.0,0.899,1173635,14588.67,20017.34,213.28,139.81,129.11,1.5255,0.4892,0,0,ok
IMG_20260912_072825_1.jpg,14,Carlina,207902,xiaomi_15_ultra,134.27,8.9516,2.923,3.0,0.956,1148006,14326.72,19646.54,215.94,146.57,129.36,1.4733,0.4527,1,1,ok
IMG_20260912_072826.jpg,14,Carlina,207902,xiaomi_15_ultra,134.27,8.9514,2.923,3.0,0.94,1136503,14183.55,19450.13,213.15,147.91,128.92,1.4411,0.4499,1,1,ok
IMG_20260912_072827.jpg,14,Carlina,207902,xiaomi_15_ultra,133.78,8.9184,2.934,3.0,0.941,1126659,14165.17,19403.97,213.94,145.65,127.71,1.4688,0.4546,1,1,ok
IMG_20260912_072827_1.jpg,14,Carlina,207902,xiaomi_15_ultra,134.03,8.9355,2.929,3.0,0.957,1127719,14124.25,19358.72,208.38,148.96,131.05,1.3989,0.455,1,1,ok
IMG_20260912_072931.jpg,15,Leonora,,xiaomi_15_ultra,185.25,12.3503,2.119,2.5,0.944,1535494,10066.82,15378.37,182.91,121.78,112.14,1.502,0.4519,1,0,ok
IMG_20260912_072931_1.jpg,15,Leonora,,xiaomi_15_ultra,184.76,12.3171,2.125,2.5,0.936,1521070,10026.16,15300.52,184.46,122.59,111.88,1.5046,0.4434,1,0,ok
IMG_20260912_072932.jpg,15,Leonora,,xiaomi_15_ultra,185.0,12.3336,2.122,2.5,0.932,1506338,9902.45,15119.46,183.64,120.32,111.24,1.5263,0.4481,1,0,ok
IMG_20260912_072933.jpg,15,Leonora,,xiaomi_15_ultra,185.51,12.3671,2.116,2.5,0.939,1507008,9853.25,15059.93,182.66,121.05,111.75,1.509,0.4456,1,0,ok
IMG_20260912_072933_1.jpg,15,Leonora,,xiaomi_15_ultra,184.52,12.3013,2.127,2.5,0.902,1506998,9958.81,15190.35,183.64,120.15,111.86,1.5284,0.4514,1,0,ok
IMG_20260912_072934.jpg,15,Leonora,,xiaomi_15_ultra,184.28,12.2851,2.13,2.5,0.942,1517917,10057.54,15333.23,184.45,120.8,111.68,1.527,0.4514,1,0,ok
IMG_20260912_072935.jpg,15,Leonora,,xiaomi_15_ultra,184.03,12.2685,2.133,2.5,0.94,1504010,9992.39,15226.08,183.64,121.04,111.75,1.5172,0.4495,1,0,ok
IMG_20260912_072935_1.jpg,15,Leonora,,xiaomi_15_ultra,185.04,12.3363,2.121,2.5,0.942,1516245,9963.17,15213.45,183.12,120.86,111.78,1.5151,0.4502,1,0,ok
IMG_20260912_072936.jpg,15,Leonora,,xiaomi_15_ultra,184.33,12.2885,2.13,2.5,0.944,1499770,9931.78,15143.1,176.59,122.96,111.65,1.4361,0.4574,1,0,ok
IMG_20260912_072936_1.jpg,15,Leonora,,xiaomi_15_ultra,184.33,12.2886,2.13,2.5,0.938,1496560,9910.34,15110.46,174.47,124.99,112.14,1.3958,0.4544,1,0,ok
IMG_20260912_072937.jpg,15,Leonora,,xiaomi_15_ultra,184.58,12.3052,2.127,2.5,0.951,1550648,10240.91,15622.49,177.89,123.77,111.5,1.4373,0.4651,1,0,ok
IMG_20260912_072937_1.jpg,15,Leonora,,xiaomi_15_ultra,182.78,12.1856,2.148,2.5,0.945,1544640,10402.47,15810.28,180.71,126.05,112.59,1.4336,0.4567,1,0,ok
IMG_20260912_072943.jpg,15,Leonora,,xiaomi_15_ultra,154.01,10.2674,2.549,2.5,0.949,1194531,11331.16,16213.05,198.2,128.37,114.44,1.544,0.4454,1,0,ok
IMG_20260912_072943_1.jpg,15,Leonora,,xiaomi_15_ultra,153.51,10.2341,2.557,2.5,0.945,1168352,11155.16,15944.22,197.58,128.79,114.42,1.5341,0.4384,1,0,ok
IMG_20260912_072944.jpg,15,Leonora,,xiaomi_15_ultra,153.02,10.2012,2.565,2.5,0.925,1184429,11381.71,16250.94,196.94,128.61,114.4,1.5312,0.4494,1,0,ok
IMG_20260912_072944_1.jpg,15,Leonora,,xiaomi_15_ultra,153.51,10.2339,2.557,2.5,0.927,1183228,11297.63,16147.76,194.55,121.36,114.03,1.6031,0.4785,1,0,ok
IMG_20260912_072945.jpg,15,Leonora,,xiaomi_15_ultra,153.51,10.2338,2.557,2.5,0.942,1169325,11165.14,15958.33,192.6,118.24,114.72,1.6289,0.4903,1,0,ok
IMG_20260912_072945_1.jpg,15,Leonora,,xiaomi_15_ultra,153.01,10.2005,2.565,2.5,0.94,1195568,11490.23,16405.54,194.5,119.21,115.39,1.6316,0.4956,1,0,ok
IMG_20260912_072946.jpg,15,Leonora,,xiaomi_15_ultra,152.51,10.1672,2.574,2.5,0.953,1209272,11698.23,16684.72,193.86,124.62,115.86,1.5556,0.4842,1,0,ok
IMG_20260912_072947.jpg,15,Leonora,,xiaomi_15_ultra,152.26,10.1506,2.578,2.5,0.944,1174590,11399.97,16250.68,193.58,127.97,115.46,1.5127,0.4602,1,0,ok
IMG_20260912_072947_1.jpg,15,Leonora,,xiaomi_15_ultra,152.5,10.167,2.574,2.5,0.952,1136815,10997.78,15685.59,191.99,128.45,116.46,1.4946,0.4459,1,0,ok
IMG_20260912_072948.jpg,15,Leonora,,xiaomi_15_ultra,151.76,10.1173,2.587,2.5,0.932,1154859,11282.45,16066.0,192.94,128.99,117.03,1.4958,0.4534,1,0,ok
IMG_20260912_072948_1.jpg,15,Leonora,,xiaomi_15_ultra,152.01,10.1343,2.582,2.5,0.961,1137444,11074.97,15779.16,192.61,129.46,116.24,1.4878,0.4441,1,0,ok
IMG_20260912_072954.jpg,15,Leonora,,xiaomi_15_ultra,125.01,8.3337,3.14,3.0,0.961,878184,12644.63,16992.03,198.11,140.51,119.27,1.4099,0.4542,1,1,ok
IMG_20260912_072954_1.jpg,15,Leonora,,xiaomi_15_ultra,125.01,8.3337,3.14,3.0,0.956,866214,12472.28,16760.42,204.23,141.35,120.95,1.4448,0.432,1,1,ok
IMG_20260912_072955.jpg,15,Leonora,,xiaomi_15_ultra,125.01,8.3341,3.14,3.0,0.947,882363,12703.58,17071.47,200.38,141.35,119.51,1.4177,0.4485,1,1,ok
IMG_20260912_072955_1.jpg,15,Leonora,,xiaomi_15_ultra,124.76,8.3171,3.146,3.0,0.939,874863,12647.14,16986.1,201.63,142.36,119.51,1.4164,0.4406,1,0,ok
IMG_20260912_072956.jpg,15,Leonora,,xiaomi_15_ultra,125.01,8.3337,3.14,3.0,0.953,872284,12559.68,16877.87,201.95,141.23,119.75,1.4299,0.4403,1,1,ok
IMG_20260912_072956_1.jpg,15,Leonora,,xiaomi_15_ultra,125.27,8.3511,3.134,3.0,0.952,879511,12611.02,16956.58,201.53,140.22,119.86,1.4372,0.4463,1,1,ok
IMG_20260912_072957.jpg,15,Leonora,,xiaomi_15_ultra,125.02,8.3348,3.14,3.0,0.951,862845,12420.59,16691.55,203.48,140.5,121.18,1.4483,0.4345,1,0,ok
IMG_20260912_072957_1.jpg,15,Leonora,,xiaomi_15_ultra,124.77,8.3178,3.146,3.0,0.954,884038,12777.71,17161.85,203.9,140.78,121.07,1.4483,0.4451,1,0,ok
IMG_20260912_072958.jpg,15,Leonora,,xiaomi_15_ultra,123.77,8.2516,3.171,3.0,0.931,859523,12623.69,16917.96,204.81,141.19,121.31,1.4506,0.4366,1,0,ok
IMG_20260912_072958_1.jpg,15,Leonora,,xiaomi_15_ultra,124.01,8.2671,3.165,3.0,0.952,871238,12747.74,17092.97,205.15,139.35,120.24,1.4722,0.4459,1,0,ok
IMG_20260912_073001.jpg,15,Leonora,,xiaomi_15_ultra,142.81,9.5204,2.749,2.5,0.958,1088937,12014.05,16782.38,196.31,130.35,118.38,1.506,0.4695,1,0,ok
IMG_20260912_073002.jpg,15,Leonora,,xiaomi_15_ultra,142.55,9.5031,2.754,3.0,0.96,1098132,12159.64,16976.26,195.94,129.33,118.07,1.5151,0.4799,1,0,ok
IMG_20260912_073002_1.jpg,15,Leonora,,xiaomi_15_ultra,142.58,9.5052,2.753,3.0,0.961,1089608,12059.93,16838.19,194.52,130.56,118.57,1.4899,0.4749,1,0,ok
IMG_20260912_073003.jpg,15,Leonora,,xiaomi_15_ultra,142.82,9.5211,2.749,2.5,0.963,1063371,11730.24,16386.3,194.93,129.71,118.58,1.5028,0.4639,1,0,ok
IMG_20260912_073046.jpg,16,Cereza,246502,xiaomi_15_ultra,176.15,11.7433,2.228,2.5,0.914,1331572,9655.63,14474.73,182.57,117.77,102.44,1.5503,0.4491,1,0,ok
IMG_20260912_073047.jpg,16,Cereza,246502,xiaomi_15_ultra,174.97,11.6647,2.243,2.5,0.955,1351143,9930.11,14849.68,183.8,119.08,106.05,1.5436,0.4537,1,0,ok
IMG_20260912_073048.jpg,16,Cereza,246502,xiaomi_15_ultra,175.51,11.7004,2.237,2.5,0.958,1333698,9742.16,14584.88,182.73,118.71,106.41,1.5392,0.4491,1,0,ok
IMG_20260912_073048_1.jpg,16,Cereza,246502,xiaomi_15_ultra,176.14,11.7429,2.228,2.5,0.956,1341812,9730.64,14586.97,181.47,117.69,108.24,1.542,0.4556,1,0,ok
IMG_20260912_073049.jpg,16,Cereza,246502,xiaomi_15_ultra,176.25,11.7501,2.227,2.5,0.955,1336984,9683.78,14519.97,180.76,116.51,108.42,1.5515,0.4598,1,0,ok
IMG_20260912_073049_1.jpg,16,Cereza,246502,xiaomi_15_ultra,176.22,11.7477,2.228,2.5,0.955,1358604,9844.35,14759.64,181.48,118.75,107.51,1.5283,0.4568,1,0,ok
IMG_20260912_073049_2.jpg,16,Cereza,246502,xiaomi_15_ultra,176.45,11.7632,2.225,2.5,0.957,1361946,9842.57,14764.11,181.24,118.08,108.3,1.5349,0.4599,1,0,ok
IMG_20260912_073050.jpg,16,Cereza,246502,xiaomi_15_ultra,177.33,11.822,2.214,2.5,0.959,1346217,9632.33,14475.27,179.16,120.2,107.93,1.4905,0.4473,1,0,ok
IMG_20260912_073051.jpg,16,Cereza,246502,xiaomi_15_ultra,176.83,11.7885,2.22,2.5,0.957,1352141,9729.84,14606.53,180.85,120.03,108.16,1.5067,0.4482,1,0,ok
IMG_20260912_073057.jpg,16,Cereza,246502,xiaomi_15_ultra,144.55,9.6366,2.716,2.5,0.947,958620,10322.77,14474.06,183.99,122.24,109.58,1.5051,0.459,0,0,ok
IMG_20260912_073057_1.jpg,16,Cereza,246502,xiaomi_15_ultra,144.39,9.6259,2.719,2.5,0.943,953367,10289.05,14421.8,182.22,122.27,109.7,1.4902,0.4618,0,0,ok
IMG_20260912_073058.jpg,16,Cereza,246502,xiaomi_15_ultra,144.96,9.6642,2.708,2.5,0.942,952731,10200.89,14315.9,184.08,119.93,108.65,1.5349,0.4621,0,0,ok
IMG_20260912_073058_1.jpg,16,Cereza,246502,xiaomi_15_ultra,144.66,9.6437,2.714,2.5,0.943,958852,10310.12,14459.63,181.78,122.15,109.5,1.4881,0.4643,0,0,ok
IMG_20260912_073059.jpg,16,Cereza,246502,xiaomi_15_ultra,144.19,9.6128,2.722,2.5,0.943,968594,10481.85,14685.84,183.71,124.42,111.1,1.4766,0.4586,0,0,ok
IMG_20260912_073059_1.jpg,16,Cereza,246502,xiaomi_15_ultra,144.01,9.6004,2.726,2.5,0.941,950164,10309.17,14438.08,181.97,123.33,110.62,1.4755,0.4594,0,0,ok
IMG_20260912_073100.jpg,16,Cereza,246502,xiaomi_15_ultra,144.59,9.6393,2.715,2.5,0.943,963260,10367.04,14537.38,182.59,123.45,110.8,1.479,0.4599,1,0,ok
